"time","air.T","air.RH","lightAbsorption.panels_NIR_transmitted[1]","lightAbsorption.panels_PAR_transmitted[1]","soil.heatCapacitor1.T","soil.heatCapacitor2.T","soil.heatCapacitor3.T","soil.heatCapacitor4.T","soil.heatCapacitor5.T","climateController.heater_power","weatherFromFile.weather.air_temp"
1.5408e+06,288.151110601155,0.2427419604575113,3.574845322020504e-05,3.03606257922152e-05,286.194849555644,284.4677713756581,283.0432963075703,281.6117680343947,280.1039510821145,97.86260640380195,272.65
1.5408e+06,288.151110601155,0.2427419604575113,3.57484516900315e-05,3.036062449266173e-05,286.194849555644,284.4677713756581,283.0432963075703,281.6117680343947,280.1039510821145,97.86260640380195,272.6500000085608
1.54086e+06,288.1511107381719,0.2427783981123624,3.513641521955416e-05,2.984083108686346e-05,286.1937685949173,284.4679746894361,283.043291626205,281.6117166393568,280.1039257527287,97.83841585206821,272.6534241369654
1.5411e+06,288.1511111356629,0.2429210572504317,3.275308967185279e-05,2.781670840247581e-05,286.1895791494811,284.4687520247543,283.0432749249285,281.6115172104321,280.103827264053,97.76826835985413,272.6667580036535
1.54134e+06,288.1511115339521,0.2430647632083345,3.036976412415142e-05,2.579258571808815e-05,286.1854167253717,284.4695099246419,283.0432602308171,281.6113187515547,280.1037289772179,97.69802497807379,272.6800918703415
1.54158e+06,288.1511119333277,0.2432099010789438,2.798643857644772e-05,2.376846303369854e-05,286.1812909276625,284.4702416197073,283.0432481506344,281.6111216221348,280.1036309694522,97.62763518828183,272.6934257370295
1.54182e+06,288.1511123328276,0.2433552046205609,2.560311302874635e-05,2.174434034931089e-05,286.1771692744811,284.4709703879715,283.0432363371932,281.61092464686,280.103532994807,97.55726875024706,272.7067596037174
1.54206e+06,288.1511127347309,0.2435037139030218,2.321978748104497e-05,1.972021766492324e-05,286.1731278147727,284.4716425248461,283.0432296849955,281.6107306541759,280.1034356610194,97.48652462411467,272.7200934704055
1.5423e+06,288.1511131366343,0.2436522231780528,2.083646193334129e-05,1.769609498053363e-05,286.1690863550644,284.4723146617207,283.043223032798,281.6105366614919,280.1033383272319,97.41582625071187,272.7334273370935
1.54254e+06,288.1511135385376,0.2438007324456545,1.84531363856399e-05,1.567197229614597e-05,286.165044895356,284.4729867985953,283.0432163806004,281.6103426688079,280.1032409934443,97.34517361847494,272.7467612037814
1.54278e+06,288.151113940441,0.2439492417058283,1.606981083793622e-05,1.364784961175635e-05,286.1610034356477,284.4736589354698,283.0432097284028,281.6101486761239,280.1031436596568,97.27456671581258,272.7600950704694
